Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
90. The 9th Guest,1934,1h 5m,Passed,6.7,738,,"Eight people are invited to dinner in a fashionable penthouse apartment. After they are wined and dined, a voice on the radio informs them that they will be murdered unless they manage to outwit the ninth guest: Death.",https://www.imdb.com/title/tt0025566/?ref_=sr_i_90,"['Garnett Weston', 'Owen Davis', 'Gwen Bristow']",['Roy William Neill'],"['Donald Cook', 'Genevieve Tobin', 'Hardie Albright', 'Edward Ellis', 'Edwin Maxwell', 'Vince Barnett', 'Helen Flint', 'Samuel S. Hinds', 'Nella Walker', 'Sidney Bracey']",,,,,"January 31, 1934",['United States'],,['Columbia Pictures'],,"['Whodunnit', 'Drama', 'Horror', 'Mystery']",['English']
91. Two Monks,1934,1h 19m,Not Rated,7.0,808,,"When the Monk Javier acts violently in a gothic monastery, the Prior asks the Monk Juan to calm him down since he believes that Javier is possessed by demons. When Juan comes to Javier's cell, they recognize each other and Javier runs after him. Javier reaches Juan and hits his head with a heavy crucifix, and returns to his cell. Later, Javier confesses to the Prior that Juan was his best friend when he was a tubercular musician and how their friendship ended when his beloved fiancé Ana died. Then, Juan confesses to the Prior that Javier's confession is correct, but he would like to tell the same story through his eyes.",https://www.imdb.com/title/tt0025062/?ref_=sr_i_91,"['Juan Bustillo Oro', 'José Manuel Cordero']",['Juan Bustillo Oro'],"['Víctor Urruchúa', 'Carlos Villatoro', 'Magda Haller', 'Beltrán de Heredia', 'Emma Roldán', 'Alberto Miquel', 'Manuel Noriega', 'Manuel Bernaldez', 'José Cortés', 'Conchita Gentil Arcos']",,,,,"January 20, 1935",['Mexico'],"['Mexico City, Distrito Federal, Mexico']",['Producciones Proa S.A.'],,"['Drama', 'Horror', 'Mystery', 'Romance']",['Spanish']
92. Here Comes the Navy,1934,1h 27m,Approved,6.2,1.3K,,A cocky guy joins the Navy for the wrong reason but finds romance and twice is cited for heroism.,https://www.imdb.com/title/tt0025238/?ref_=sr_i_92,"['Earl Baldwin', 'Ben Markson', 'Alfred A. Cohn']",['Lloyd Bacon'],"['James Cagney', ""Pat O'Brien"", 'Gloria Stuart', 'Frank McHugh', 'Dorothy Tree', 'Robert Barrat', 'Willard Robertson', ""Guinn 'Big Boy' Williams"", 'Howard Hickman', 'Maude Eburne']","$263,000 (estimated)",,,,"July 21, 1934",['United States'],"['USS Arizona, San Pedro, Los Angeles, California, USA (Battleship scenes)']",['Warner Bros.'],"Nominated for 1 Oscar, 2 wins & 1 nomination total","['Comedy', 'Drama', 'Romance', 'War']",['English']
93. Double Door,1934,1h 15m,,6.8,460,,"Wealthy Victoria manipulates family against new sister-in-law Anne. Locks her in vault after false affair accusation. Rip frees Anne, disinherits Victoria who ends up trapped in vault by mistake.",https://www.imdb.com/title/tt0025064/?ref_=sr_i_93,"['Jack Cunningham', 'Gladys Lehman', 'Elizabeth McFadden']",['Charles Vidor'],"['Evelyn Venable', 'Mary Morris', 'Anne Revere', 'Kent Taylor', 'Guy Standing', 'Colin Tapley', 'Virginia Howell', 'Halliwell Hobbes', 'Frank Dawson', 'Helen Shipman']",,,,,"May 4, 1934",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA']",['Paramount Pictures'],"Awards, 2 wins total","['Period Drama', 'Psychological Drama', 'Drama', 'Horror', 'Mystery']",['English']
94. Transatlantic Merry-Go-Round,1934,1h 31m,Approved,6.3,217,,"Underworld king Lee Lother has been killed aboard a ocean liner, several people could have been the murderer. There is his mistress Anya Roysen, a married woman, who was jealous of his flirtations with his old moll, night club singer Sally Marsh, who had agreed for one last night with Lother, to get her younger brother Ned out of the Lother's clutches because he has faked Lother's name on a check to pay his gambling debts. Then there is Sally's new flame Jimmy Brett, a con man and gentlemen thief, who has out-tricked Lother in a fixed poker game, and is, together with shorty, after the ladies jewels. Inspector McKinney suspects Joe Saunders, a recently released convict, who was arrested due to some tips by Lother, but Ned and Sally insist that they committed the crime alone.",https://www.imdb.com/title/tt0025905/?ref_=sr_i_94,"['Leon Gordon', 'Joseph Moncure March', 'Harry W. Conn']",['Benjamin Stoloff'],"['Jack Benny', 'Gene Raymond', 'Nancy Carroll', 'Sydney Howard', 'Mitzi Green', 'Sid Silvers', 'Frank Parker', 'Sidney Blackmer', 'Ralph Morgan', 'Shirley Grey']",,,,,"March 15, 1935",['United States'],"['RKO-Pathé Studios - 9336 Washington Blvd., Culver City, California, USA (Studio)']","['Edward Small Productions', 'Reliance Pictures']",,"['Comedy', 'Musical', 'Mystery', 'Romance']",['English']
95. Randy Rides Alone,1934,52m,Approved,5.3,1.3K,,"Jailed for murders he didn't commit, Randy escapes only to stumble into the den of the real murderers.",https://www.imdb.com/title/tt0025699/?ref_=sr_i_95,['Lindsley Parsons'],['Harry L. Fraser'],"['John Wayne', 'Alberta Vaughn', ""George 'Gabby' Hayes"", 'Yakima Canutt', 'Earl Dwire', 'Artie Ortego', 'Tex Phelps', 'Horace B. Carpenter', 'Tommy Coats', 'Herman Hack']",,,,,"June 18, 1934",['United States'],"['Santa Clarita, California, USA']",['Paul Malvern Productions'],,"['Action', 'Drama', 'Mystery', 'Romance', 'Western']",['English']
96. Woman in the Dark,1934,1h 8m,Passed,5.9,681,,"A paroled prisoner hits a man who's attacking a woman, then runs away, scared that he killed the man (he did not). From the book ""Woman in the Dark"" by Dashiell Hammett.",https://www.imdb.com/title/tt0026003/?ref_=sr_i_96,"['Dashiell Hammett', 'Sada Cowan', 'Charles Williams']",['Phil Rosen'],"['Fay Wray', 'Ralph Bellamy', 'Melvyn Douglas', 'Roscoe Ates', 'Ruth Gillette', 'Joe King', ""Nell O'Day"", 'Frank Otto', 'Reed Brown Jr.', 'Granville Bates']",,,,,"November 9, 1934",['United States'],"['Biograph Studios, Bronx, New York City, New York, USA (Studio)']",['Select Productions'],,"['Crime', 'Drama']",['English']
97. Jimmy the Gent,1934,1h 7m,Passed,6.6,2.1K,,"An unpolished racketeer, whose racket is finding heirs for unclaimed fortunes, affects ethics and tea-drinking manners to win back the sweetheart who now works for his seemingly upright competitor.",https://www.imdb.com/title/tt0025330/?ref_=sr_i_97,"['Bertram Millhauser', 'Laird Doyle', 'Ray Nazarro']",['Michael Curtiz'],"['James Cagney', 'Bette Davis', 'Allen Jenkins', 'Alan Dinehart', 'Alice White', 'Arthur Hohl', 'Phillip Reed', 'Hobart Cavanaugh', 'Mayo Methot', 'Renee Whitney']",,,,,"March 17, 1934",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA']",['Warner Bros.'],,"['Screwball Comedy', 'Comedy', 'Crime', 'Drama', 'Romance']",['English']
98. Pirate Treasure,1934,4h,Passed,5.7,85,,"A young man looking for buried treasure on a tropical island fights against thieves trying to steal his map, and then his treasure.",https://www.imdb.com/title/tt0025656/?ref_=sr_i_98,"[""Ella O'Neill"", 'George H. Plympton', 'Jack Nelson']",['Ray Taylor'],"['Richard Talmadge', 'Lucille Lund', 'Walter Miller', ""Pat O'Malley"", 'William Desmond', 'Francis Ford', 'Philo McCullough', 'Del Lawrence', 'William L. Thorne', 'Ethan Laidlaw']",,,,,"January 29, 1934",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Pictures'],,"['Adventure', 'Family']",['English']
99. Marie Galante,1934,1h 28m,Approved,5.6,425,,"Marie is kidnapped and taken aboard ship, then thrown off at Yucatan. She winds up singing in a café in the Panama Canal zone. There she gets involved in a plot to destroy the canal and runs into American intelligence officer Crawbett.",https://www.imdb.com/title/tt0025472/?ref_=sr_i_99,"['Reginald Berkeley', 'Jacques Deval', 'William Absalom Drake']",['Henry King'],"['Spencer Tracy', 'Ketti Gallian', 'Ned Sparks', 'Helen Morgan', 'Sig Ruman', 'Leslie Fenton', 'Arthur Byron', 'Robert Loraine', 'Frank Darien', 'Stepin Fetchit']",,,,,"October 26, 1934",['United States'],,['Fox Film Corporation'],,"['Conspiracy Thriller', 'Holiday Romance', 'Political Drama', 'Spy', 'Drama', 'Romance', 'Thriller']","['English', 'French']"
100. The Lawless Frontier,1934,59m,Approved,5.1,1.2K,,"Mexican outlaw Zanti killed John Tobin's parents. John teams up with Dusty, also hurt by Zanti, to get the bad guy.",https://www.imdb.com/title/tt0025373/?ref_=sr_i_100,['Robert N. Bradbury'],['Robert N. Bradbury'],"['John Wayne', 'Sheila Terry', ""George 'Gabby' Hayes"", 'Jack Rockwell', 'Jay Wilsey', 'Yakima Canutt', 'Gordon De Main', 'Earl Dwire', 'Tommy Coats', 'Herman Hack']","$11,000 (estimated)",,,,"November 22, 1934",['United States'],"['Red Rock Canyon State Park - Highway 14, Cantil, California, USA']",['Paul Malvern Productions'],,"['Drama', 'Western']",['English']
101. We're Not Dressing,1934,1h 14m,Approved,6.0,882,,"Yacht owner is stranded on island with her socialite friends, a wacky husband and wife research team, and a singing sailor.",https://www.imdb.com/title/tt0025965/?ref_=sr_i_101,"['Walton Hall Smith', 'Benjamin Glazer', 'Horace Jackson']",['Norman Taurog'],"['Bing Crosby', 'Carole Lombard', 'George Burns', 'Gracie Allen', 'Ethel Merman', 'Leon Errol', 'Ray Milland', 'Jay Henry', 'Ernie Adams', 'Sam Ash']",,,,,"April 27, 1934",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],,"['Comedy', 'Musical', 'Romance']",['English']
102. Barken Margrethe,1934,1h 51m,,6.0,53,,"Drama with national courage and determination at the helm. Here the red-white flag flies in black and white over the seven seas. Behind the real firestorm, a gale of love blows between the helmsman, the handsome Poul (Lau Lauritzen Jr.) and the unsympathetic ships-mate Birner (Arne Ole David). They are both in love with Margrethe (Karin Nellemose) - and in jealousy, Birner tries to sail the barque to shipwreck. But he has done the math without Poul and his steadfast sailors. With its many location shots - not least in Morocco - the film is a technical feat for its time and its romantic nationalism sails confidently in harbor on the gloriously predictable waves of folk comedy.",https://www.imdb.com/title/tt0024864/?ref_=sr_i_102,"['Christian Bogø', 'Lau Lauritzen', ""Alice O'Fredericks""]",['Lau Lauritzen'],"['Asbjørn Andersen', 'Einer Bjørkmann', 'Arne-Ole David', 'Carl Fischer', 'Johanne Fritz-Petersen', 'Maria Garland', 'Jon Iversen', 'Ellen Jansø', 'Arthur Jensen', 'Gertrud Jensen']",,,,,"September 20, 1934",['Denmark'],['Morocco'],,,"['Comedy', 'Drama', 'Music', 'Musical', 'Romance']",['Danish']
103. Kid Millions,1934,1h 30m,Approved,6.6,622,,"A musical comedy about a Brooklyn boy (Eddie Cantor) who inherits a fortune from his archaeologist father, but must go to Egypt to claim it.",https://www.imdb.com/title/tt0025347/?ref_=sr_i_103,"['Arthur Sheekman', 'Nat Perrin', 'Nunnally Johnson']","['Roy Del Ruth', 'Willy Pogany']","['Eddie Cantor', 'Ann Sothern', 'Ethel Merman', 'George Murphy', 'Berton Churchill', 'Warren Hymer', 'Paul Harvey', 'Jesse Block', 'Eva Sully', 'Otto Hoffman']",,,,,"November 10, 1934",['United States'],"['Calabasas, California, USA']",['The Samuel Goldwyn Company'],"Awards, 2 wins total","['Comedy', 'Musical', 'Romance']",['English']
104. Bolero,1934,1h 25m,Approved,6.5,417,,"Egotistical nightclub dance performer Raoul has the determination to succeed at all costs, and the only woman in his life who truly matters to him is a dancing partner named Helen.",https://www.imdb.com/title/tt0024903/?ref_=sr_i_104,"['Horace Jackson', 'Carey Wilson', 'Kubec Glasmon']","['Wesley Ruggles', 'Mitchell Leisen']","['George Raft', 'Carole Lombard', 'Sally Rand', 'Frances Drake', 'William Frawley', 'Gertrude Michael', 'Ray Milland', 'Gloria Shea', 'Martha Bamattre', 'Max Barwyn']",,,,,"February 23, 1934",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],"Awards, 1 win total","['Tragedy', 'Drama', 'Music']",['English']
105. Hide-Out,1934,1h 21m,Approved,6.9,994,,"Racketeer Lucky Wilson hides on a farm after being shot, falling for the farmer's daughter Pauline. He must reconcile his criminal past with rural life and win over her disapproving father while evading the police.",https://www.imdb.com/title/tt0025251/?ref_=sr_i_105,"['Mauri Grashin', 'Frances Goodrich', 'Albert Hackett']",['W.S. Van Dyke'],"['Robert Montgomery', ""Maureen O'Sullivan"", 'Edward Arnold', 'Elizabeth Patterson', 'Whitford Kane', 'Mickey Rooney', 'C. Henry Gordon', 'Muriel Evans', 'Edward Brophy', 'Henry Armetta']",,,,,"August 24, 1934",['United States'],"['Santa Cruz, California, USA (farm scenes)']",['Metro-Goldwyn-Mayer (MGM)'],"Nominated for 1 Oscar, 2 wins & 1 nomination total","['Comedy', 'Crime', 'Drama', 'Romance']",['English']
106. Gay Love,1934,1h 17m,,8.0,36,,"Sisters are music-hall performers. One loves the other's fiancé and decides to quit the show, but the other runs into an old flame and new relations develop.",https://www.imdb.com/title/tt0027661/?ref_=sr_i_106,"['Charles Bennett', 'Billie Bristow', 'John Paddy Carstairs']",['Leslie S. Hiscott'],"['Florence Desmond', 'Sophie Tucker', 'Sydney Fairbrother', 'Enid Stamp-Taylor', 'Ivor McLaren', 'Garry Marsh', 'Leslie Perrins', 'Ben Welden', 'Finlay Currie']",,,,,"February 25, 1935",['United Kingdom'],,['British Lion Film Corporation'],,"['Comedy', 'Musical']",['English']
"107. Little Man, What Now?",1934,1h 38m,Passed,7.1,672,,"A young couple struggling against poverty must keep their marriage a secret in order for the husband to keep his job, as his boss doesn't like to hire married men.",https://www.imdb.com/title/tt0025408/?ref_=sr_i_107,"['William Anthony McGuire', 'Hans Fallada']",['Frank Borzage'],"['Margaret Sullavan', 'Douglass Montgomery', 'Alan Hale', 'Catherine Doucet', 'DeWitt Jennings', 'Bodil Rosing', 'Muriel Kirkland', 'Donald Haines', 'George Meeker', 'Paul Fix']",,,,,"June 4, 1934",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA']",['Universal Pictures'],"Awards, 4 wins total","['Drama', 'Romance']",['English']
108. The Boss Cowboy,1934,51m,Passed,3.7,63,,Both Nolan and Ross are losing cattle and Ross' foreman Kerns is the culprit. When Taylor finds a wanted poster of Kerns he goes after him.,https://www.imdb.com/title/tt0131982/?ref_=sr_i_108,['Betty Burbridge'],['Victor Adamson'],"['Buddy Roosevelt', 'Frances Morris', 'Sam Pierce', 'George Chesebro', 'Fay McKenzie', 'Lafe McKee', 'Clyde McClary', 'Merrill McCormick', 'Allen Holbrook', 'Victor Adamson']","$2,500 (estimated)",,,,"May 13, 1934",['United States'],"['Palmdale, California, USA']",['Victor Adamson Productions'],,['Western'],['English']
109. You're Telling Me!,1934,1h 6m,Approved,7.4,1.2K,,"A hard-drinking, socially-awkward inventor wrecks his daughter's chances of marriage into a rich family and bungles his own chances of success by selling one of his more practical inventions.",https://www.imdb.com/title/tt0026017/?ref_=sr_i_109,"['Walter DeLeon', 'Paul M. Jones', 'J.P. McEvoy']",['Erle C. Kenton'],"['W.C. Fields', 'Joan Marsh', 'Buster Crabbe', 'Adrienne Ames', 'Louise Carter', 'Kathleen Howard', 'Tammany Young', 'Dell Henderson', ""James B. 'Pop' Kenton"", 'Robert McKenzie']",,,,,"May 18, 1934",['United States'],"['Los Angeles, California, USA']",['Paramount Pictures'],"Awards, 1 win total",['Comedy'],['English']
110. Smarty,1934,1h 5m,Passed,5.8,587,,"Vicki Wallace (Joan Blondell) takes great pleasure in teasing her husband,Tony Wallace (Warren William), who takes no pleasure at all in being teased and it isn't long before he ups and clips her on the chin. Vicki's friend and attorney, Vernon Thorpe (Edward Everett Horton), secures a divorce for her, and Vicki and Vernon are soon married. Vicki's yen for wearing revealing clothes and a penchant for inviting ex-husband Tony to dinner soon provokes the easily-provoked Vernon into belting one on her himself. She goes to Tony's apartment, where Tony is entertaining Bonnie (Joan Wheeler), who is not all that entertained by the presence of Vicki, especially after Vicki shows every intent of moving in and staying. Vernon shows up with George (Frank McHugh) and Anita (Claire Dood), evidently along so F. Hugh Herbert's lines can be spread among five players instead of three, and Vicki more or less tells Vernon that as long as she is going to be slugged by a husband, she will just go back to Tony because he is a better slugger...or something. A pre-production code film and one of the reasons for the creation of same.",https://www.imdb.com/title/tt0025803/?ref_=sr_i_110,"['F. Hugh Herbert', 'Carl Erickson']",['Robert Florey'],"['Joan Blondell', 'Warren William', 'Edward Everett Horton', 'Frank McHugh', 'Claire Dodd', 'Joan Wheeler', 'Virginia Sale', 'Leonard Carey', 'Monica Bannister', 'Frederick Burton']",,,,,"May 19, 1934",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],,"['Farce', 'Comedy', 'Romance']",['English']
111. The Cat's-Paw,1934,1h 42m,Approved,6.6,1.4K,,A naive missionary brought up in China returns to America to seek a wife. Corrupt politicians enlist him to run for mayor as a dummy candidate with no chance of winning.,https://www.imdb.com/title/tt0024961/?ref_=sr_i_111,"['Clarence Budington Kelland', 'Sam Taylor', 'Clyde Bruckman']","['Sam Taylor', 'Harold Lloyd']","['Harold Lloyd', 'Una Merkel', 'George Barbier', 'Nat Pendleton', 'Grace Bradley', 'Alan Dinehart', 'Grant Mitchell', 'E. Alyn Warren', 'Warren Hymer', 'J. Farrell MacDonald']","$617,000 (estimated)",,,,"August 7, 1934",['United States'],"['General Service Studios - 1040 N. Las Palmas, Hollywood, Los Angeles, California, USA (Studio)']",['The Harold Lloyd Corporation'],"Awards, 1 win total",['Comedy'],"['English', 'Cantonese', 'German']"
112. Evergreen,1934,1h 34m,Approved,6.6,694,,"A music hall star flees to South Africa with her secret baby. Years later, her daughter returns to London and is cast as her ageless mother in a show. Complications arise when she falls for her fake son.",https://www.imdb.com/title/tt0025094/?ref_=sr_i_112,"['Benn W. Levy', 'Emlyn Williams', 'Marjorie Gaffney']",['Victor Saville'],"['Jessie Matthews', 'Sonnie Hale', 'Betty Balfour', 'Barry MacKay', 'Ivor McLaren', 'Hartley Power', 'Patrick Ludlow', 'Betty Shale', 'Marjorie Brooks', 'Arnold Bell']",,,,,"December 31, 1934",['United Kingdom'],"[""Shepherd's Bush, London, England, UK (Studio, uncredited)""]",['Gaumont British Picture Corporation'],,"['Comedy', 'Musical', 'Romance']",['English']
113. The Countess of Monte Cristo,1934,1h 18m,Passed,7.2,37,,A light-hearted comedy when a bit player in a musical tries to convince her friends that she is a countess.,https://www.imdb.com/title/tt0025005/?ref_=sr_i_113,"['Karen DeWolf', 'Gene Lewis', 'Walter Reisch']",['Karl Freund'],"['Fay Wray', 'Paul Lukas', 'Reginald Owen', 'Patsy Kelly', 'Paul Page', 'John Sheehan', 'Carmel Myers', 'Robert McWade', 'Frank Reicher', 'Richard Tucker']",,,,,"March 19, 1934",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Pictures'],,"['Comedy', 'Crime', 'Romance']",['English']
114. The Affairs of Cellini,1934,1h 19m,Approved,6.0,509,,The 16th-century sculptor woos the Duchess of Florence despite the duke.,https://www.imdb.com/title/tt0024816/?ref_=sr_i_114,"['Bess Meredyth', 'Edwin Justus Mayer', 'Frédérique De Grésac']",['Gregory La Cava'],"['Constance Bennett', 'Fredric March', 'Frank Morgan', 'Fay Wray', 'Vince Barnett', 'Jessie Ralph', 'Louis Calhern', 'Jay Eaton', 'Paul Harvey', 'Jack Rutherford']","$549,370 (estimated)",,,,"August 24, 1934",['United States'],,['20th Century Pictures'],"Nominated for 4 Oscars, 2 wins & 4 nominations total","['Farce', 'Comedy', 'Drama', 'History', 'Mystery', 'Romance']","['English', 'Italian']"
115. Madame Spy,1934,1h 10m,Passed,5.9,38,,"Maria is married to Captain Franck of German Intelligence. He does not know she is a Russian assigned to spy on him. When he is told to uncover a leak, he vows revenge on his wife.",https://www.imdb.com/title/tt0025444/?ref_=sr_i_115,"['William Hurlbut', 'Johannes Brandt', 'Joseph Than']",['Karl Freund'],"['Fay Wray', 'Nils Asther', 'Edward Arnold', 'John Miljan', 'David Torrence', 'Douglas Walton', 'Oscar Apfel', 'Vince Barnett', 'Robert Ellis', 'Adrienne Marden']",,,,,"February 10, 1934",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Pictures'],,"['Adventure', 'Drama', 'Romance', 'Thriller', 'War']",['English']
116. Gift of Gab,1934,1h 10m,Approved,4.9,195,,Conceited radio announcer irritates everyone else at the station.,https://www.imdb.com/title/tt0025170/?ref_=sr_i_116,"['Rian James', 'Jerry Wald', 'Julius J. Epstein']",['Karl Freund'],"['Edmund Lowe', 'Gloria Stuart', 'Ruth Etting', 'Phil Baker', 'Paul Lukas', 'Ethel Waters', 'Chester Morris', 'Alexander Woollcott', 'Binnie Barnes', 'Roger Pryor']",,,,,"September 1, 1934",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA']",['Universal Pictures'],"Awards, 1 win total","['Farce', 'Comedy', 'Music']","['Italian', 'English']"
117. Evelyn Prentice,1934,1h 19m,Approved,6.9,1.9K,,The neglected wife of a high profile attorney dallies with a unscrupulous womanizer and finds herself involved in blackmail and murder.,https://www.imdb.com/title/tt0025091/?ref_=sr_i_117,"['Lenore J. Coffee', 'W.E. Woodward', 'Howard Emmett Rogers']",['William K. Howard'],"['William Powell', 'Myrna Loy', 'Una Merkel', 'Rosalind Russell', 'Isabel Jewell', 'Harvey Stephens', 'Edward Brophy', 'Henry Wadsworth', 'Cora Sue Collins', 'Frank Conroy']","$498,000 (estimated)",,,,"November 9, 1934",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA']","['Cosmopolitan Productions', 'Metro-Goldwyn-Mayer (MGM)']","Awards, 3 wins total","['Drama', 'Mystery', 'Romance']","['English', 'French']"
118. The Age of Innocence,1934,1h 21m,Approved,6.2,555,,An engaged attorney and a divorcee fall for each other in 1870s Manhattan.,https://www.imdb.com/title/tt0024819/?ref_=sr_i_118,"['Sarah Y. Mason', 'Victor Heerman', 'Edith Wharton']",['Philip Moeller'],"['Irene Dunne', 'John Boles', 'Lionel Atwill', 'Helen Westley', 'Laura Hope Crews', 'Julie Haydon', ""Barry O'Moore"", 'Theresa Maxwell Conover', 'Edith Van Cleve', 'Leonard Carey']",,,,,"September 14, 1934",['United States'],"['RKO Studios - 780 N. Gower Street, Hollywood, Los Angeles, California, USA (Studio)']",['RKO Radio Pictures'],"Awards, 3 wins total","['Drama', 'Romance']","['English', 'Spanish', 'French', 'Italian']"
119. Bulldog Drummond Strikes Back,1934,1h 23m,Approved,6.9,481,,"Algy, Bulldog Drummond's right-hand-man, is getting married. Bulldog attends; on the way home, in the fog, he enters the (apparently deserted) mansion of Prince Achmed in search of a phone. He finds none, but he does find a body - which disappears when he summons a bobby. Bodies keep disappearing as Drummond keeps summoning the authorities, particularly his long-suffering upstairs neighbor, Captain Nielsen; the ever faithful Algy also finds his wedding night disrupted by, among other things, some emergency code-breaking. And of course, there's a beautiful woman (there's always a beautiful woman in the case), Lola, who turns out to be the daughter of the dead man who started all this.",https://www.imdb.com/title/tt0024932/?ref_=sr_i_119,"['Nunnally Johnson', 'Henry Lehrman', 'Herman C. McNeile']",['Roy Del Ruth'],"['Ronald Colman', 'Loretta Young', 'Warner Oland', 'Charles Butterworth', 'Una Merkel', 'C. Aubrey Smith', 'Arthur Hohl', 'George Regas', 'Ethel Griffies', 'Mischa Auer']",,,,,"August 15, 1934",['United States'],,['20th Century Pictures'],"Awards, 3 wins total","['Comedy', 'Mystery']",['English']
120. Great Expectations,1934,1h 42m,Approved,6.2,229,,"9 year old 'Pip' Pirrip, an orphan living with relatives, aids and befriends an escaped convict on the moors, an act that will have a profound effect on his life.",https://www.imdb.com/title/tt0025202/?ref_=sr_i_120,"['Charles Dickens', 'Gladys Unger']",['Stuart Walker'],"['Henry Hull', 'Phillips Holmes', 'Jane Wyatt', 'Florence Reed', 'Alan Hale', 'Rafaela Ottiano', 'George Barraud', 'Francis L. Sullivan', 'Douglas Wood', 'Forrester Harvey']",,,,,"October 22, 1934",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA']",['Universal Pictures'],"Awards, 2 wins total","['Drama', 'Romance']",['English']
121. Change of Heart,1934,1h 17m,Approved,6.0,365,,"After graduating from a West Coast college, four friends fly to New York City to seek employment.",https://www.imdb.com/title/tt0024965/?ref_=sr_i_121,"['Sonya Levien', 'James Gleason', 'Kathleen Norris']",['John G. Blystone'],"['Janet Gaynor', 'Charles Farrell', 'James Dunn', 'Ginger Rogers', 'Dick Foran', 'Beryl Mercer', 'Gustav von Seyffertitz', 'Kenneth Thomson', 'Theodore von Eltz', 'Drue Leyton']",,,,,"May 18, 1934",['United States'],,['Fox Film Corporation'],,"['Drama', 'Romance']",['English']
122. We Live Again,1934,1h 25m,Approved,6.3,551,,"Nekhlyudov, a Russian nobleman serving on a jury, discovers that the young girl on trial, Katusha, is someone he once seduced and abandoned and that he himself bears responsibility for reducing her to crime. He sets out to redeem her and himself in the process.",https://www.imdb.com/title/tt0025964/?ref_=sr_i_122,"['Lev Tolstoy', 'Leonard Praskins', 'Thornton Wilder']",['Rouben Mamoulian'],"['Anna Sten', 'Fredric March', 'Jane Baxter', 'C. Aubrey Smith', 'Sam Jaffe', 'Ethel Griffies', 'Gwendolyn Logan', 'Jessie Ralph', 'Leonid Kinskey', 'Dale Fuller']",,,,,"November 1, 1934",['United States'],"['Samuel Goldwyn Studios - 7200 Santa Monica Boulevard, West Hollywood, California, USA']",['The Samuel Goldwyn Company'],"Awards, 3 wins total","['Period Drama', 'Tragic Romance', 'Drama', 'Romance', 'War']",['English']
123. Romance in Manhattan,1934,1h 17m,Approved,6.8,923,,"Rejected as an immigrant because he doesn't have the required $200, a Czech immigrant jumps ship and is befriended by a chorus girl and becomes a taxi driver.",https://www.imdb.com/title/tt0025731/?ref_=sr_i_123,"['Jane Murfin', 'Edward Kaufman', 'Norman Krasna']",['Stephen Roberts'],"['Francis Lederer', 'Ginger Rogers', 'Arthur Hohl', 'Jimmy Butler', 'J. Farrell MacDonald', 'Helen Ware', 'Eily Malyon', 'Lillian Harmer', 'Donald Meek', 'Sidney Toler']",,,,,"January 11, 1935",['United States'],"['RKO Studios - 780 N. Gower Street, Hollywood, Los Angeles, California, USA (Studio)']",['RKO Radio Pictures'],"Awards, 2 wins total","['Adventure', 'Comedy', 'Drama', 'Romance']","['English', 'Czech']"
124. Jane Eyre,1934,1h 2m,Approved,4.4,451,,A meek governess and her mysterious employer strike up a romantic relationship.,https://www.imdb.com/title/tt0025323/?ref_=sr_i_124,"['Charlotte Brontë', 'Adele Comandini']",['Christy Cabanne'],"['Virginia Bruce', 'Colin Clive', 'Beryl Mercer', 'David Torrence', 'Aileen Pringle', 'Edith Fellows', 'John Rogers', 'Jean Darling', 'Lionel Belmore', 'Jameson Thomas']",,,,,"August 15, 1934",['United States'],"['General Service Studios - 1040 N. Las Palmas, Hollywood, Los Angeles, California, USA (Studio)']",['Monogram Pictures'],,"['Drama', 'Romance']",['English']
