Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
165. The Sea Wolf,1926,1h 10m,,3.0,21,,"Captain ""Wolf"" Larsen, the absolute master of a seal schooner, is a mystic and philosopher, though he rules his men with an iron hand. On a ferry going from San Francisco to Oakland, Van Weyden, a critic, and Maud Brewster, a novelist, meet in masquerade costumes and are forced overboard when their boat collides with a steamer. Humphrey, then Maud, are picked up by Larsen's crew. Because of her costume, Maud is taken for a boy and placed in the custody of Mugridge, the cook, who attempts to attack her upon discovering her identity. Larsen takes her under his protection and decides to marry her; but as the ceremony begins, the crew mutinies, and Larsen is stricken with blindness as he faces the rebels. The ship is set afire, and though Humphrey and Maud are rescued by another steamer, Larsen, deserted by his crew, refuses to quit his ship and is enveloped in flames.",https://www.imdb.com/title/tt0017358/?ref_=sr_i_165,"['J. Grubb Alexander', 'Jack London']",['Ralph Ince'],"['Ralph Ince', 'Claire Adams', 'Theodore von Eltz', 'Snitz Edwards', 'Mitchell Lewis']",,,,,"July 26, 1926",['United States'],,['Ralph W. Ince Corporation'],,"['Adventure', 'Drama']","['None', 'English']"
166. Fine Manners,1926,1h 10m,,6.1,844,,"In a run down New York Tenament, a chorine named Orchid lives with her overprotective brother Buddy, who sees to it that no uptown Casanovas get a chance at seducing his sister. At a New Year's Eve party the two are separated in the festivities, and millionaire playboy Brian Alden meets her, and they start seeing each other. Against her brother's wishes, Orchid, at Alden's behest, takes charm school-type instructions on how to be a society lady, and she seems to be turning into a snob. Alden regrets it, and after promising to allow her to be herself, gets Buddy's okay to marry her.",https://www.imdb.com/title/tt0016871/?ref_=sr_i_166,"['James Ashmore Creelman', 'J. Clarkson Miller', 'Frank Vreiland']","['Richard Rosson', 'Lewis Milestone']","['Gloria Swanson', ""Eugene O'Brien"", 'Helen Dunbar', 'Roland Drew', 'John Miltern', 'Lotta Burnell', 'May Davis', 'Florence Duran', 'Jerry Gerard', 'Theresa Klee']",,,,"$262,300","August 29, 1926",['United States'],"['Kaufman Astoria Studios - 3412 36th Street, Astoria, Queens, New York City, New York, USA (Studio)']",['Paramount Pictures'],"Awards, 1 win total",['Comedy'],['None']
167. Miss Nobody,1926,1h 10m,,,,,"Youthful and beautiful, Barbara Brown finds her charms a curse. With just one dime left, she goes to a New Year's party given by mysterious Nan Adams. Here she attracts the wealthy host, J. B. Hardiman, a connoisseur of youth. But in the morning Nan awakes to find Nan gone and the servants accepting her as their new mistress. For a brief time she revels in the luxuries of her new life, but soon she calls at Hardiman's offices for a showdown. The situation becomes embarrassing when he forces unwanted attentions upon her and the next morning her clothing is gone. Escaping in men's clothes, Barbara goes off adventuring.",https://www.imdb.com/title/tt0017160/?ref_=sr_i_167,"['George Marion Jr.', 'Tiffany Wells']",['Lambert Hillyer'],"['Anna Q. Nilsson', 'Walter Pidgeon', 'Louise Fazenda', 'Mitchell Lewis', 'Clyde Cook', 'Arthur Stone', 'Anders Randolf', 'Claire Du Brey', 'Jed Prouty', 'Caroline Rankin']",,,,,"June 27, 1926",['United States'],,['First National Pictures'],,['Drama'],"['None', 'English']"
168. Kosher Kitty Kelly,1926,1h 10m,Passed,,,,"Kitty Kelly, her brother Barney, and Mrs. Kelly are neighbors of Rosie Feinbaum and her mother, who live over the delicatessen of Moses Ginsburg on New York's East Side. Rosie is in love with young Morris Rosen, a hospital intern; Kitty loves Officer Pat Sullivan. With a gang, Barney attempts to hold up Ginsburg, and Officer Pat, pursuing the gang, wounds Barney in the shoulder. Although Kitty pleads with him, Pat places duty above love and takes Barney to a waiting ambulance. En route to the hospital, Kitty is comforted by Morris; Pat and Rosie, believing the other two to be on intimate terms, team up together. Mrs. Kelly is infuriated, and a dispute with the Feinbaums develops into a neighborhood battle. Pat withdraws from the alderman race to assure Barney's parole, the boy sets out to get revenge, and Ginsburg's shop is set afire during a battle; Morris saves Rosie, and Pat saves Kitty. The original lovers are united, along with Ginsburg and Mrs. Feinbaum.",https://www.imdb.com/title/tt0017044/?ref_=sr_i_168,"['Leon De Costa', 'Gerald C. Duffy']",['James W. Horne'],"['Viola Dana', 'Tom B. Forman', 'Vera Gordon', 'Kathleen Myers', 'Nat Carr', 'Stanley Taylor', 'Carroll Nye', 'Aggie Herring']",,,,,"September 5, 1926",['United States'],,['Robertson-Cole Pictures Corporation'],,"['Comedy', 'Drama', 'Romance']","['None', 'English']"
169. Just Another Blonde,1926,1h,Passed,3.3,60,,"Jimmy O'Connor and Scotty are a couple of New York City gamblers and sharpies who decide to go straight and, since they are such good friends, split 50-50 ""even steven"" on anything they get or do. Jimmy, a confirmed bachelor, doesn't care for women but Scotty falls in love with Diana O'Sullivan, a Coney Island girl. They decide that Jimmy needs a girlfriend and they opt for Jeannie Cavanaugh. But, following their 50-50 pact, Jimmy, although he has fallen in love with Jeannie, praises Scotty to her. It takes an airplane ride to get everybody matched up correctly.",https://www.imdb.com/title/tt0017013/?ref_=sr_i_169,"['Gerald Beaumont', 'Paul Schofield', 'George Marion Jr.']",['Alfred Santell'],"['Dorothy Mackaill', 'Jack Mulhall', 'Louise Brooks', 'William Collier Jr.']",,,,,"December 13, 1926",['United States'],"['New York City, New York, USA']",['Al Rockett Productions'],,"['Adventure', 'Comedy', 'Romance']","['None', 'English']"
170. Wrath of the Seas,1926,1h 37m,,6.5,19,,"During the WWI Battle of Jutland in ,2 navy commanders from England and Germany who had been friends line up against each other.The German commander's wife becomes involved with a subordinate officer and later with the English commander.",https://www.imdb.com/title/tt0017515/?ref_=sr_i_170,"['Margarete-Maria Langen', 'Willy Rath']","['Graham Hewett', 'Manfred Noa']","['Bernhard Goetzke', 'Ágnes Eszterházy', 'Nils Asther', 'Heinrich George', 'Georg Berg', 'Eugen Burg', 'Käthe Haack', 'Henry Stuart', 'Bobbie Bender', 'Hans Albers']",,,,,1929,['Germany'],,['Lothar Stark-Film'],,['Adventure'],"['None', 'German']"
171. The Devil Horse,1926,1h 8m,Passed,5.8,69,,"A boy's family is wiped out in an Indian massacre of a wagon train and he is captured. He befriends a wild colt. Years later, following his escape, he is recaptured by Indians who force him to fight their vicious devil horse . The horse looks somewhat familiar.",https://www.imdb.com/title/tt0016782/?ref_=sr_i_171,"['Hal Roach', 'Stan Laurel']",['Fred Jackman'],"['Rex', 'Yakima Canutt', 'Gladys McConnell', 'Bob Kortman', 'Roy Clements', 'Fred Jackman Jr.', 'Lady the Horse']",,,,,"September 12, 1926",['United States'],"['Little Bighorn River, Montana, USA']",['Hal Roach Studios'],"Awards, 1 win total","['Drama', 'Western']","['None', 'English']"
172. The Dice Woman,1926,1h 15m,Passed,2.9,21,,"Anita Gray is the spoiled daughter of a millionaire. Returning home from a party, her car breaks down and she is picked up by a stranger, who sells her his car for a diamond bracelet. The car has been stolen and the police arrest her, but she escapes and takes refuge on a freighter bound for China. She has no money and has to work her way there. Her father learns of her destination and hires Hamlin to bring her safely home. Meanwhile, she has taken a job as a croupier at the dice table in a casino. Datto recognizes her and kidnaps her for ransom. But Hamlin is looking for her.",https://www.imdb.com/title/tt0017811/?ref_=sr_i_172,['Percy Heath'],['Edward Dillon'],"['Priscilla Dean', 'John Bowers', 'Gustav von Seyffertitz', 'Lionel Belmore', 'Phillips Smalley', 'Malcolm Denny', 'William Humphrey', 'George Kuwa', 'Alice White']",,,,,"June 19, 1926",['United States'],,['Metropolitan Pictures Corporation of California'],,"['Action', 'Adventure', 'Comedy', 'Romance']","['None', 'English']"
173. The Boy Friend,1926,1h 5m,Passed,7.5,22,,"Miss Ida May Harper of Smallsville yearns to go to New York City and experience the good times to be had there, as told in the letters her NYC friend writes to her. She gets into the local social whirl and ditches her boyfriend Joe Pond, who works at the drugstore, because he doesn't dress swell. Joe buys a copy of ""The Book of Charm"" and sets out to impress her.",https://www.imdb.com/title/tt0016677/?ref_=sr_i_173,"['John Alexander Kirkpatrick', 'Alice D.G. Miller']",['Monta Bell'],"['Marceline Day', 'John Harron', 'George K. Arthur', 'Ward Crane', 'Gertrude Astor', 'Otto Hoffman', 'Maidel Turner', 'Gwen Lee', 'Elizabeth Patterson', 'Evelyn Atkinson']",,,,,"August 14, 1926",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],,"['Parody', 'Comedy', 'Romance']","['None', 'English']"
"174. Stop, Look and Listen",1926,1h,Passed,5.5,44,,"Luther Meek, a young, goofy citizen of a small town, foils the manager of a stranded theatrical troupe from robbing the local bank and escaping with the loot, and wins the hand of the troupe's fair leading-lady in the process.",https://www.imdb.com/title/tt0017433/?ref_=sr_i_174,"['Irving Berlin', 'Harry B. Smith', 'Larry Semon']",['Larry Semon'],"['Larry Semon', 'Dorothy Dwan', 'Mary Carr', 'William Gillespie', 'Lionel Belmore', 'B.F. Blinn', 'Bull Montana', 'Oliver Hardy', ""Curtis 'Snowball' McHenry"", 'Josef Swickard']",,,,,"January 1, 1926",['United States'],,['Larry Semon Productions'],,"['Action', 'Adventure', 'Comedy', 'Crime', 'Romance']",['English']
175. Transcontinental Limited,1926,1h 10m,,6.5,25,,"A war veteran returns home to find his sweetheart totally upset: Her father will lose his sight unless she can get funds for an expensive procedure. He and some Army mates hatch a plot utilizing the railway safe, but a rival robs the safe and the money is taken by the pals. A train journey later involves high speeds. The money is needed before the rival can send the hero to prison.",https://www.imdb.com/title/tt0173352/?ref_=sr_i_175,['Hampton Del Ruth'],['Nat Ross'],"['Johnnie Walker', 'Eugenia Gilbert', 'Alec B. Francis', 'Edith Yorke', 'Bruce Gordon', 'Edward Gillace', 'George Ovey', 'Eric Mayne', 'James Hamel', ""Sidney D'Albrook""]",,,,,"February 4, 1926",['United States'],,['Chadwick Pictures Corporation'],,['Drama'],"['None', 'English']"
176. The Campus Flirt,1926,1h 10m,Passed,,,,"A product of wealth and high society, Patricia Mansfield is sent to Colton College by her father, who hopes to eradicate her snobbish veneer. On the train, Pat meets Denis Adams, a prominent athlete who is working his way through school as coach of the girls' track team; he introduces her to track star Charlie Paddock. Through efforts to keep her associates in place, Pat sinks deeper into the mire of antagonism; her only friends are Harriet Porter and Knute Knudson, the Swedish janitor. Trying to escape from Knute's pet mouse, she passes Paddock like a streak of lightning. Joining the fast set, Pat is soon branded as the campus flirt; realizing her foolishness, she sets out to vindicate herself by joining the track team. Before a meet, Graham Stearns abducts Adams, and Pat, in rescuing him, is herself detained. Knute rescues her in time for the race, and, in a screaming finish with chasing policemen, Paddock saves the event by running the last lap.",https://www.imdb.com/title/tt0016705/?ref_=sr_i_176,"['Louise Long', 'Lloyd Corrigan', 'Rube Goldberg']",['Clarence G. Badger'],"['Bebe Daniels', 'James Hall', 'El Brendel', 'Charles Paddock', 'Joan Standing', 'Gilbert Roland', 'Irma Kornelia', 'Jocelyn Lee', 'Jean Stuart']",,,,,"September 18, 1926",['United States'],,['Paramount Pictures'],,"['Comedy', 'Romance']",['None']
177. Le Juif errant,1926,5h 5m,,6.0,12,,"Guilty of insulting Christ Ahasverus became forever eternity the wandering Jew. On 13 February 1682, during a night of pogrom in the Warsaw ghetto a Frenchman married to a Polish Jew is assassinated by members of a secret society.",https://www.imdb.com/title/tt0267621/?ref_=sr_i_177,"['Luitz-Morat', 'Eugène Sue']",['Luitz-Morat'],"['André Marnay', 'Gabriel Gabrio', 'Maurice Schutz', 'Claude Mérelle', 'Jeanne Helbling', 'Antonin Artaud', 'Jean Peyrière', 'Suzanne Delmas', 'Charlotte Barbier-Krauss', 'Sylvio De Pedrelli']",,,,,"December 24, 1926",['France'],,['Société des Cinéromans'],,[],['None']
178. Three Thieves,1926,1h 6m,,7.0,198,,"Who is a thief - a street pickpocket, a social lion or a banker? The thief is the one who takes it small, the man with prospects is called a winner.",https://www.imdb.com/title/tt0017293/?ref_=sr_i_178,"['Umberto Notari', 'Yakov Protazanov', 'Valentin Turkin']",['Yakov Protazanov'],"['Olga Zhizneva', 'Nikolai Prozorovsky', 'Vladimir Fogel', 'Daniil Vvedenskiy', 'Aleksandr Glinsky', 'Vladimir Mikhaylov', 'Mark Tsibulsky', 'Boris Shlikhting', 'Mikhail Yarov', 'Serafima Birman']",,,,,"October 29, 1933",['Soviet Union'],,['Mezhrabpom-Rus'],,['Comedy'],['None']
179. The Golden Web,1926,1h 4m,Passed,,,,"After it has been sold to a new owner, a shyster and killer has stolen the property deed to a valuable mine and is using it for blackmail purposes. The former owner of the mine is framed for a murder, and his daughter and the new owner work to save him from the gallows.",https://www.imdb.com/title/tt0016929/?ref_=sr_i_179,"['E. Phillips Oppenheim', 'James Bell Smith']",['Walter Lang'],"['Lillian Rich', 'Huntley Gordon', 'Jay Hunt', 'Lawford Davidson', 'Boris Karloff', 'Nora Hayden', 'Syd Crossley', 'Joe Moore', 'Scott Seaton']",,,,,"September 1, 1926",['United States'],,['Gotham Productions'],,"['Action', 'Crime', 'Drama', 'Mystery', 'Romance']","['None', 'English']"
180. The Still Alarm,1926,1h 10m,Passed,6.4,22,,"Lucy Fay leaves her husband, Richard, a fireman, for a suave politician, Perry Dunn. Richard compensates for the loss by adopting Drina, a baby girl whose mother perished in a fire. Drina develops into a beautiful young lady and becomes a model at a modiste shop owned by Dunn and managed by Lucy. Dunn is attracted to Drina and plots to get her alone by giving her a drugged drink. An untimely fire interferes with his plans, leaving Drina drugged and trapped by flames in Dunn's room, where she is sleeping. Later, Lucy reassures Richard that Drina has not been harmed and concludes that Dunn is unscrupulous. Richard forgives Lucy, and the two become reconciled.",https://www.imdb.com/title/tt0017431/?ref_=sr_i_180,"['Joseph Arthur', ""Harvey J. O'Higgins"", 'A.C. Wheeler']",['Edward Laemmle'],"['Helene Chadwick', 'William Russell', 'Richard Travers', 'Edna Marion', 'John T. Murray', 'Edward Hearn', 'Erin La Bissoniere', 'Dot Farley', ""Jacques D'Auray"", 'Kasha Haroldi']",,,,,"May 2, 1926",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Pictures'],,"['Action', 'Adventure', 'Drama', 'Romance']",['English']
181. Just Suppose,1926,1h 10m,Passed,7.9,116,,"Prince Rupert of Koronia comes to the United States and, bored with pomp and circumstance, falls in love with Linda Lee Stafford. Called home when the crown prince dies unexpectedly, Rupert finds himself first in line for the throne, and a royal marriage is arranged for him. Before the wedding ceremony takes place, however, the widow of the late crown prince gives birth to twins, who become the heirs presumptive to the throne, a situation freeing Rupert to marry as he wishes. Linda Lee comes to Europe for a visit, and she and Rupert are married.",https://www.imdb.com/title/tt0017014/?ref_=sr_i_181,"['A.E. Thomas', 'Violet E. Powell', 'C. Graham Baker']",['Kenneth S. Webb'],"['Richard Barthelmess', 'Lois Moran', 'Geoffrey Kerr', 'Henry Vibart', 'George Spelvin', 'Harry Short', 'Bijou Fernandez', 'Prince Rokneddine']",,,,,"January 10, 1926",['United States'],"['New York City, New York, USA']",['Inspiration Pictures'],,"['Drama', 'Romance']","['None', 'English']"
182. When Love Grows Cold,1926,1h 10m,,,,,"Margaret has given up her stage career to marry inventor Jerry Benson. Jerry fails to impress oil executive William Graves with his idea, but Margaret has better luck when she catches Graves' attention and she both makes the sale and becomes the object of Graves' obsession. Profits from the invention make the Bensons wealthy; however Graves schemes to steal Margaret from Jerry by swindling them out of their money and getting Broadway floozy Gloria to break up their marriage.",https://www.imdb.com/title/tt0016516/?ref_=sr_i_182,"['John C. Brownell', 'Harry O. Hoyt', 'Laura Jean Libbey']",['Harry O. Hoyt'],"['Natacha Rambova', 'Clive Brook', 'Sam Hardy', 'Kathryn Carver', 'John Gough', 'Kathleen Martyn', 'Russell Griffin']",,,,,"January 31, 1926",['United States'],"['Tec-Art Studios, New York City, New York, USA (Studio)']",['Robertson-Cole Pictures Corporation'],,['Drama'],"['None', 'English']"
183. Desert Gold,1926,1h 10m,,5.2,14,,"Dick Gale, the fun-loving son of a respectable New York lawyer, is given an ultimatum by his father to either get a job or get out. He goes west, and finds Lieutenant George Thorne, a U.S. Cavalry commander, trapped by Landree, an outlaw.",https://www.imdb.com/title/tt0016775/?ref_=sr_i_183,"['Zane Grey', 'Lucien Hubbard']",['George B. Seitz'],"['Neil Hamilton', 'Shirley Mason', 'Robert Frazer', 'William Powell', 'Josef Swickard', 'George Irving', 'Eddie Gribbon', 'Frank Lackteen', 'Richard Howard', 'Bernard Siegel']",,,,,"March 22, 1926",['United States'],"['Palm Springs, California, USA']",['Paramount Pictures'],,['Western'],"['None', 'English']"
184. Footloose Widows,1926,1h 10m,,6.8,22,,"New York models Flo and Marian entice their employer to give them each a fine wardrobe for a party, then slip off to Florida and install themselves in a luxury hotel, posing as two wealthy widows. While Flo captures the fancy of ""The Senator,"" a solid citizen, she has Marian plot to ensnare a Mr. Smith, supposedly a millionaire, but Marian accidentally meets Jerry, a personable and charming young man (actually Mr. Smith) and falls in love with him. Under pressure from Flo, Marian finally accepts Smith's ardent proposal of marriage, each supposing the other to be wealthy; but Dunn, the girls' employer, arrives and has them arrested. Jerry, disillusioned, pays their hotel bills; Marian returns his gift of $1,000 and declares her love for him. The two are married, and Flo continues her interrupted courtship with ""The Senator.""",https://www.imdb.com/title/tt0016893/?ref_=sr_i_184,"['Roy Del Ruth', 'Beatrice Burton Morgan', 'Jack Wagner']",['Roy Del Ruth'],"['Louise Fazenda', 'Jacqueline Logan', 'Jason Robards Sr.', 'Douglas Gerrard', 'Neely Edwards', 'Arthur Hoyt', 'Jane Winton', 'Mack Swain', 'John Miljan', 'Eddie Phillips']",,,,,"June 19, 1926",['United States'],,['Warner Bros.'],,['Comedy'],"['None', 'English']"
185. The Nervous Wreck,1926,1h 10m,Passed,6.8,53,,"Henry Williams, out in Arizona looking for a cure for his imaginary ills, stops at the ranch of Jud Morgan, and decides to stay. Jud's daughter, Sally, attracts his attention, although she is engaged to be married to Sheriff Bob Wells. Henry rides with her to town, where she wants to go shopping for her wedding clothes, but they run out of gas. No, problem' Henry holds up a passing motorist, with a monkey-wrench, and takes gasoline out of his car. They stop at a ranch where the foreman makes them become the cook and dishwasher. Then Jerome Underwood and his daughter, Harriet, arrive and they recognize Henry and Sally as the ones who held them up for gas. The jealous sheriff adds to the complications.",https://www.imdb.com/title/tt0017201/?ref_=sr_i_185,"['E.J. Rath', 'F. McGrew Willis', 'Owen Davis']",['Scott Sidney'],"['Harrison Ford', 'Phyllis Haver', 'Chester Conklin', 'Mack Swain', 'Hobart Bosworth', 'Paul Nicholson', 'Vera Steadman', 'Charles K. Gerrard', 'Clarence Burton']",,,,,"October 31, 1927",['United States'],,['Christie Film Company'],"Awards, 1 win total","['Slapstick', 'Adventure', 'Comedy', 'Romance', 'Western']",['English']
186. The Armored Vault,1926,1h 48m,,7.1,12,,A master criminal runs a diabolical ring of counterfeiters.,https://www.imdb.com/title/tt0017248/?ref_=sr_i_186,"['Curt J. Braun', 'Lupu Pick']",['Lupu Pick'],"['Ernst Reicher', 'Johannes Riemann', 'Mary Nolan', 'Heinrich George', 'Aud Egede-Nissen', 'Sig Arno', 'Max Gülstorff', 'Hugo Fischer-Köppe', 'Julius E. Herrmann', 'Hadrian Maria Netto']",,,,,"January 31, 1927",['Germany'],"['Berlin, Germany']",['Rex-Film GmbH'],,"['Action', 'Crime']","['German', 'English']"
187. Sin Cargo,1926,1h 10m,Passed,,,,"Mark Russell (Robert Frazer), captain of a ship sailing from the South Seas to San Francisco, is an innocent victim of a pearl-smuggling scheme by Harry Gibson (Earl Metcalfe), and when the pearls are discovered by customs inspectors, Russell takes the blame because of his love for Gibson's sister Eve (Shirley Mason) and to shield her of being disgraced.",https://www.imdb.com/title/tt0017395/?ref_=sr_i_187,"['Leete Renick Brown', 'Jack Natteford']",['Louis J. Gasnier'],"['Shirley Mason', 'Robert Frazer', 'Earl Metcalfe', 'Lawford Davidson', 'Gertrude Astor', 'Pat Harmon', 'Will Walling', 'Billy Cinders', 'James T. Mack', 'K. Nambu']",,,,,"November 15, 1926",['United States'],,['Tiffany Productions'],,"['Action', 'Crime', 'Drama', 'Romance']","['None', 'English']"
188. Valencia,1926,1h,,,,,"Valencia, also known as The Love Song, is a 1926 American silent romance film directed by Dimitri Buchowetzki, who came over from Paramount to direct, and starring Mae Murray and featuring Boris Karloff in an uncredited role. Rumors of a surviving print persist. The film was a box office hit and the title song, Valencia, was the top song in the U.S. for the year.",https://www.imdb.com/title/tt0017509/?ref_=sr_i_188,"['Dmitriy Bukhovetskiy', 'Alice D.G. Miller']",['Dmitriy Bukhovetskiy'],"['Mae Murray', 'Lloyd Hughes', ""Roy D'Arcy"", 'Max Barwyn', 'Michael Vavitch', 'Michael Visaroff', 'George Nardelli']","$277,000 (estimated)",,,,"December 18, 1926",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],,"['Drama', 'Romance']","['None', 'English']"
189. Up in Mabel's Room,1926,1h 10m,,6.9,89,,"Mabel catches her husband buying lingerie, and he won't explain who it's for. She divorces him, but later learns he was buying her an anniversary gift. She becomes determined to win him back.",https://www.imdb.com/title/tt0017506/?ref_=sr_i_189,"['Wilson Collison', 'Tay Garnett', 'Otto A. Harbach']",['E. Mason Hopper'],"['Marie Prevost', 'Harrison Ford', 'Phyllis Haver', 'Harry Myers', 'Sylvia Breamer', 'Paul Nicholson', 'Carl Gerard', 'Maude Truax', 'William Orlamond', 'Arthur Hoyt']",,,,,"June 20, 1926",['United States'],,['Christie Film Company'],,['Comedy'],"['None', 'English']"
190. Whispering Wires,1926,1h,,7.0,16,,"A whispering voice over the telephone foretells a murder to occur at a specified time. Another occurs on schedule. The heroine, Doris Stockbridge, is then threatened, but she is saved through the ingenuity of her sweetheart, Barry, who, with the help of Cassidy and McCarthy, two boob detectives, uncovers the diabolical scheming of an ex-convict and his inventor pal, both of whom are seeking revenge. A bloodhound is called in, and the villains are tracked down with alternately thrilling and comic sequences.",https://www.imdb.com/title/tt0017551/?ref_=sr_i_190,"['William M. Conselman', 'Henry Leverage', 'Kate L. McLaurin']",['Albert Ray'],"['Anita Stewart', 'Edmund Burns', 'Charles Clary', 'Otto Matieson', 'Mack Swain', 'Arthur Housman', 'Heinie Conklin', 'Frank Campeau', 'Scott Welsh', 'Mayme Kelso']",,,,,"October 24, 1926",['United States'],,['Fox Film Corporation'],,"['Drama', 'Mystery']","['None', 'English']"
191. Monte Carlo,1926,1h 10m,,,,,"Three girls from a small town win a trip to Monte Carlo. The trip was sponsored by their local newspaper, which sends along its ace reporter Bancroft as their ""chaperone"". Tony Townsend, an American on the lam from the police in Monte Carlo for skipping out on his hotel bills, registers at the same hotel where the girls are staying, and accidentally runs into one of them, Sally. To impress Sally he ""borrows"" the uniform of a prince who's staying in the next suite, and soon is mistaken by everyone for him. Unbeknownst to Tony, however, a gang of anarchists from the real prince's country are in town to assassinate him. Complications ensue.",https://www.imdb.com/title/tt0017166/?ref_=sr_i_191,"['Joseph Farnham', 'Alice D.G. Miller', 'Carey Wilson']",['Christy Cabanne'],"['Lew Cody', 'Gertrude Olmstead', ""Roy D'Arcy"", 'Karl Dane', 'Zasu Pitts', 'Trixie Friganza', 'Margaret Campbell', 'André Lanoy', 'Max Barwyn', 'Barbara Shears']",,,,,"March 1, 1926",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],,"['Comedy', 'Romance']","['None', 'English']"
"192. Stride, Soviet!",1926,1h 5m,,6.5,263,,"Dziga Vertov records the achievements, and some failures, of the Moscow soviet.",https://www.imdb.com/title/tt0017372/?ref_=sr_i_192,['Dziga Vertov'],['Dziga Vertov'],,,,,,"July 23, 1926",['Soviet Union'],,['Goskino'],,['Documentary'],['None']
193. The Flying Horseman,1926,50m,Passed,6.2,20,,"Mark Winton (Buck Jones) is en route to the sleepy little town of Los Santos when he encounters Bert Ridley abusing one of eight boys, the sons of Happy Joe. Happy Joe is a jolly old derelict who has a shack on the ranch of Col. Savary. Bert Ridley, in love with June, Col Savary's daughter, takes a beating at the hands of Buck. He leaves swearing vengeance. How he compromised Buck, falsely accuses him of murder, and tries to prevent Silver Dollar from winning the Comanche Handicap lays the foundation for one of the most absorbing screen stories seen in recent months.",https://www.imdb.com/title/tt0016891/?ref_=sr_i_193,"['Max Brand', 'Gertrude Orr']",['Orville O. Dull'],"['Buck Jones', 'Gladys McConnell', 'Bruce Covington', 'Walter Percival', 'Hank Mann', 'Harvey Clark', 'Vester Pegg', 'Joe Rickson', 'Silver', 'Billy Butts']",,,,,"September 5, 1926",['United States'],"['Alabama Hills, Lone Pine, California, USA']",['Fox Film Corporation'],,['Western'],"['None', 'English']"
194. The First Year,1926,1h 15m,,7.3,33,,One of the films that Borzage shot under contract for Fox before he began his run of box-office hits. This is a comedy built up around the disastrous dinner that a couple of newlyweds organise for an important financial partner of the husband's.,https://www.imdb.com/title/tt0016875/?ref_=sr_i_194,"['Frank Craven', 'Frances Marion']",['Frank Borzage'],"['Matt Moore', 'Katherine Perry', 'John Patrick', 'Frank Currier', 'Frank Cooley', 'Virginia Madison', 'Carolynne Snowden', 'J. Farrell MacDonald']",,,,,"January 24, 1926",['United States'],,['Fox Film Corporation'],,['Comedy'],"['None', 'English']"
195. Arizona Sweepstakes,1926,1h,,,,,"Arizona cowboy Coot Cadigan travels to San Francisco and runs into Stuffy McGee, a small-time crook who stages phony ""fights"" to amuse the tourists. During one of those frights a man is killed and Coot gets blamed for it. Stuffy hides him out, but when he gets arrested Coot hightails it back to Arizona. with Stuffy's three children. To earn some money, he enters the Arizona Sweepstakes, a horse race with a large purse and one on which Col. Savery--the father of the girl Coot loves--depends on to save his ranch.",https://www.imdb.com/title/tt0016610/?ref_=sr_i_195,"['Isadore Bernstein', 'Charles Logue']",['Clifford Smith'],"['Hoot Gibson', 'Helen Lynch', 'Philo McCullough', 'George Ovey', 'Emmett King', 'Tod Brown', 'Kate Price', 'Jack Morgan', 'Billy Kent Schaefer', 'Turner Savage']",,,,,"January 10, 1926",['United States'],,['Universal Pictures'],,"['Drama', 'Western']",['English']
196. The Brown Derby,1926,1h 10m,,6.2,23,,"Tommy Burke, an easy-going young plumber, is left a brown derby by his recently deceased uncle. The derby is said to bring good luck to its wearer, and it's not long before its powers apparently start paying off--Tommy finds himself engaged to a pretty young girl from a wealthy family. However, things aren't quite the way Tommy thinks they are.",https://www.imdb.com/title/tt0016689/?ref_=sr_i_196,"['Brian Marlow', 'J.P. McGowan', 'E.S. Merlin']",['Charles Hines'],"['Johnny Hines', 'Diana Kane', 'Ruth Dwyer', 'Flora Finch', 'Edmund Breese', 'J. Barney Sherry', 'Bradley Barker', 'Herbert Standing', 'Harold Foshay', 'Bob Slater']",,,,,"July 4, 1926",['United States'],"['Tec-Art Studio - Jackson Avenue, Bronx, New York City, New York, USA (Studio)']",['C.C. Burr Productions'],,['Comedy'],['English']
197. Dürfen wir schweigen?,1926,1h 29m,,7.0,13,,"A melodrama about a painter who is infected with syphilis, refuses treatment, turns to the use instead of narcotics, and withers away.",https://www.imdb.com/title/tt0016814/?ref_=sr_i_197,['Richard Oswald'],['Richard Oswald'],"['Conrad Veidt', 'Walter Rilla', 'Henri De Vries', 'Mary Parker', 'Elga Brink', 'Frida Richard', 'Ernst Laskowski', 'Maria West', 'Fritz Kortner', 'John Gottowt']",,,,,"April 6, 1926",['Germany'],,['Nero-Film AG'],,['Drama'],['German']
